category,article_name,citation_link,is_archive_link
Geography,Bioregion,https://doi.org/10.1641%2FB580507,False
Geography,Bioregion,https://ecoregions.appspot.com/,False
Geography,Bioregion,https://deptofbioregion.org/bioregionalism-101/,False
Geography,Bioregion,https://web.archive.org/web/20160920033429/http://cascadianow.org/about-cascadia/cascadia-bioregionalism/,True
Geography,Bioregion,http://cascadianow.org/about-cascadia/cascadia-bioregionalism/,False
Health,Health,https://cdc.gov/physicalactivity/basics/pa-health/index.htm,False
Health,Health,https://doi.org/10.1007%2Fbf01324395,False
Health,Health,https://search.worldcat.org/issn/0094-5145,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/6764783,False
Health,Health,https://api.semanticscholar.org/CorpusID:1748896,False
Health,Health,https://who.int/iris/handle/10665/37089,False
Health,Health,https://web.archive.org/web/20160812145405/http://phprimer.afmc.ca/Part1-TheoryThinkingAboutHealth/ConceptsOfHealthAndIllness/DefinitionsofHealth,True
Health,Health,http://phprimer.afmc.ca/Part1-TheoryThinkingAboutHealth/ConceptsOfHealthAndIllness/DefinitionsofHealth,False
Health,Health,https://who.int/iris/handle/10665/107835,False
Health,Health,https://healthypeople.gov/2020/tools-and-resources/Federal-Prevention-Initiatives,False
Health,Health,https://web.archive.org/web/20160615184241/https://healthypeople.gov/2020/tools-and-resources/Federal-Prevention-Initiatives,True
Health,Health,https://doi.org/10.1097%2FPHH.0b013e318254cc31,False
Health,Health,https://search.worldcat.org/issn/1078-4659,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/23358287,False
Health,Health,https://healthypeople.gov/2020/about/History-and-Development-of-Healthy-People,False
Health,Health,https://web.archive.org/web/20170427095217/https://healthypeople.gov/2020/about/History-and-Development-of-Healthy-People,True
Health,Health,https://web.archive.org/web/20140402220801/http://publichealthreviews.eu/upload/pdf_files/13/00_Fielding.pdf,True
Health,Health,http://publichealthreviews.eu/upload/pdf_files/13/00_Fielding.pdf,False
Health,Health,https://bbc.co.uk/news/health-24756311,False
Health,Health,https://doi.org/10.1057%2Fs41271-016-0016-1,False
Health,Health,https://search.worldcat.org/issn/0197-5897,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/27899800,False
Health,Health,https://web.archive.org/web/20190307123430/http://harvardpublichealthreview.org/creating-a-pandemic-of-health-opportunities-and-lessons-for-a-university-initiative-at-the-intersection-of-health-equity-and-innovation/,True
Health,Health,http://harvardpublichealthreview.org/creating-a-pandemic-of-health-opportunities-and-lessons-for-a-university-initiative-at-the-intersection-of-health-equity-and-innovation/,False
Health,Health,https://who.int/hia/evidence/doh/en/,False
Health,Health,http://phac-aspc.gc.ca/ph-sp/determinants/index-eng.php#evidence,False
Health,Health,http://phac-aspc.gc.ca/ph-sp/pdf/perspect-eng.pdf,False
Health,Health,https://web.archive.org/web/20141028163043/http://phac-aspc.gc.ca/ph-sp/pdf/perspect-eng.pdf,True
Health,Health,https://doi.org/10.1016%2Fj.ypmed.2011.03.013,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/21443899,False
Health,Health,http://eric.ed.gov/ERICWebPortal/contentdelivery/servlet/ERICServlet?accno=EJ792845,False
Health,Health,https://doi.org/10.1080%2F19325037.2005.10608200,False
Health,Health,https://search.worldcat.org/issn/1055-6699,False
Health,Health,https://api.semanticscholar.org/CorpusID:39133965,False
Health,Health,https://who.int/whr/en/,False
Health,Health,http://www2.gsu.edu/~wwwche/,False
Health,Health,https://web.archive.org/web/20190811212138/http://www2.gsu.edu/~wwwche/,True
Health,Health,https://who.int/healthpromotion/conferences/previous/ottawa/en/index.html,False
Health,Health,https://doi.org/10.1093%2Foxfordjournals.aje.a113466,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/7148802,False
Health,Health,http://karger.com/Article/Abstract/357490,False
Health,Health,https://doi.org/10.1159%2F000357490,False
Health,Health,https://kids.niehs.nih.gov/topics/environment-health,False
Health,Health,https://gsi.ie/en-ie/geoscience-topics/environmental-health/Pages/default.aspx,False
Health,Health,http://unesco.org/water/wwap/facts_figures/basic_needs.shtml,False
Health,Health,http://lup.lub.lu.se/search/ws/files/5178417/1056501.pdf,False
Health,Health,https://doi.org/10.1136%2Fjech.2007.062414,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/18365329,False
Health,Health,https://api.semanticscholar.org/CorpusID:13859588,False
Health,Health,http://uu.diva-portal.org/smash/get/diva2:1325155/FULLTEXT01,False
Health,Health,https://ui.adsabs.harvard.edu/abs/2019NatSR...9.7730W,False
Health,Health,https://doi.org/10.1038%2Fs41598-019-44097-3,False
Health,Health,https://search.worldcat.org/issn/2045-2322,False
Health,Health,https://ncbi.nlm.nih.gov/pmc/articles/PMC6565732,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/31197192,False
Health,Health,https://doi.org/10.1007%2F978-3-319-42070-7,False
Health,Health,http://globalissues.org/issue/587/health-issues,False
Health,Health,https://medlineplus.gov/genetics/understanding/inheritance/inheritancepatterns/,False
Health,Health,https://my.clevelandclinic.org/health/diseases/21751-genetic-disorders,False
Health,Health,https://web.archive.org/web/20160608150700/http://un.org/en/globalissues/health/,True
Health,Health,http://un.org/en/globalissues/health/,False
Health,Health,http://intrahealth.org/page/the-top-10-global-health-issues-to-watch-in-2013,False
Health,Health,https://ncbi.nlm.nih.gov/pmc/articles/PMC4786317,False
Health,Health,https://ui.adsabs.harvard.edu/abs/2016PLoSO..1150867B,False
Health,Health,https://doi.org/10.1371%2Fjournal.pone.0150867,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/26963923,False
Health,Health,https://who.int/news-room/fact-sheets/detail/mental-disorders,False
Health,Health,https://web.archive.org/web/20161012224715/http://lac.niu.edu.tw/files/archive/73_37d1d9ea.pdf,True
Health,Health,http://nimh.nih.gov/health/publications/the-numbers-count-mental-disorders-in-america/index.shtml,False
Health,Health,https://web.archive.org/web/20140728102548/http://nimh.nih.gov/health/publications/the-numbers-count-mental-disorders-in-america/index.shtml,True
Health,Health,https://mentalhealth.gov/basics/what-is-mental-health,False
Health,Health,https://stats.oecd.org/,False
Health,Health,http://stats.oecd.org//Index.aspx?QueryId=53508,False
Health,Health,http://stats.oecd.org//Index.aspx?QueryId=53527,False
Health,Health,https://who.int/initiatives/behealthy/healthy-diet,False
Health,Health,https://mdanderson.org/publications/focused-on-health/what-are-macronutrients-.h15-1593780.html,False
Health,Health,https://web.archive.org/web/20110926205812/http://who.int/elena/nutrient/en/,True
Health,Health,https://who.int/elena/nutrient/en/,False
Health,Health,https://web.archive.org/web/20140227194359/http://livelifewell.nsw.gov.au/healthyeating/,True
Health,Health,http://livelifewell.nsw.gov.au/healthyeating/,False
Health,Health,https://ui.adsabs.harvard.edu/abs/2013JSFA...93.1820G,False
Health,Health,https://doi.org/10.1002%2Fjsfa.5972,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/23225211,False
Health,Health,https://web.archive.org/web/20180701094658/https://go4life.nia.nih.gov/4-types-exercise,True
Health,Health,https://go4life.nia.nih.gov/4-types-exercise,False
Health,Health,https://cdc.gov/healthyschools/physicalactivity/facts.htm,False
Health,Health,https://medlineplus.gov/healthrisksofaninactivelifestyle.html,False
Health,Health,https://doi.org/10.7748%2Fns2013.08.27.49.35.e7649,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/23924135,False
Health,Health,http://cmu.edu/news/stories/archives/2015/august/sleep-and-sickness.html,False
Health,Health,https://ncbi.nlm.nih.gov/pmc/articles/PMC2723045,False
Health,Health,https://doi.org/10.1038%2Foby.2007.118,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/18239586,False
Health,Health,https://web.archive.org/web/20110721001355/http://iarc.fr/en/media-centre/pr/2007/pr180.html,True
Health,Health,http://iarc.fr/en/media-centre/pr/2007/pr180.html,False
Health,Health,http://sleephealthjournal.org/article/S2352-7218(15)00015-7/fulltext,False
Health,Health,https://doi.org/10.1016%2Fj.sleh.2014.12.010,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/29073412,False
Health,Health,https://api.semanticscholar.org/CorpusID:205190733,False
Health,Health,https://search.worldcat.org/oclc/793902685,False
Health,Health,https://web.archive.org/web/20091019103757/http://iom.edu/Reports/2004/Insuring-Americas-Health-Principles-and-Recommendations.aspx,True
Health,Health,http://iom.edu/Reports/2004/Insuring-Americas-Health-Principles-and-Recommendations.aspx,False
Health,Health,https://web.archive.org/web/20180423105127/http://cthealth.server101.com/the_case_for_universal_health_care_in_the_united_states.htm,True
Health,Health,http://cthealth.server101.com/the_case_for_universal_health_care_in_the_united_states.htm,False
Health,Health,https://tandfonline.com/doi/full/10.1080/09735070.2010.11886359,False
Health,Health,https://doi.org/10.1080%2F09735070.2010.11886359,False
Health,Health,https://search.worldcat.org/issn/0973-5070,False
Health,Health,http://managedcaremag.com/archives/0401/0401.forum.html,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/14763279,False
Health,Health,https://web.archive.org/web/20040217160421/http://managedcaremag.com/archives/0401/0401.forum.html,True
Health,Health,"http://arthapedia.in/index.php%3Ftitle=Primary,_Secondary_and_Tertiary_HealthCare",False
Health,Health,"https://web.archive.org/web/20210128011946/http://arthapedia.in/index.php%3Ftitle=Primary,_Secondary_and_Tertiary_HealthCare",True
Health,Health,https://medlineplus.gov/ency/article/001933.htm,False
Health,Health,https://web.archive.org/web/20210123051332/https://medlineplus.gov/ency/article/001933.htm,True
Health,Health,"https://internationalmedicalcorps.org.uk/what-we-do/all-emergencies/secondary-health-care#:~:text=Secondary%20Health%20Care%20is%20the,most%20often%20provided%20in%20hospitals.",False
Health,Health,"https://web.archive.org/web/20210117030041/https://internationalmedicalcorps.org.uk/what-we-do/all-emergencies/secondary-health-care#:~:text=Secondary%20Health%20Care%20is%20the,most%20often%20provided%20in%20hospitals.",True
Health,Health,https://ncbi.nlm.nih.gov/pmc/articles/PMC3629451,False
Health,Health,https://doi.org/10.2471%2FBLT.12.110015,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/23599551,False
Health,Health,https://doi.org/10.1093%2Fheapol%2Fczg038,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/12917273,False
Health,Health,https://archive.org/details/cihm_90880,False
Health,Health,https://ui.adsabs.harvard.edu/abs/1920Sci....51...23W,False
Health,Health,https://doi.org/10.1126%2Fscience.51.1306.23,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/17838891,False
Health,Health,https://web.archive.org/web/20050307160406/http://whatispublichealth.org/about/index.html,True
Health,Health,https://ncbi.nlm.nih.gov/books/NBK19910/,False
Health,Health,https://web.archive.org/web/20050228214104/http://whatispublichealth.org/impact/index.html,True
Health,Health,https://who.int/gho/mortality_burden_disease/life_tables/situation_trends_text/en/index.html,False
Health,Health,https://web.archive.org/web/20080828125539/http://projecthealthdesign.org/media/file/E-primer_3.pdf,True
Health,Health,https://web.archive.org/web/20110722153152/http://chce.research.va.gov/docs/pdfs/pi_publications/Harris/2005_Harris_Thoresen_JHS.pdf,True
Health,Health,https://doi.org/10.1177%2F1359105305057310,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/16176953,False
Health,Health,https://api.semanticscholar.org/CorpusID:23314208,False
Health,Health,http://chce.research.va.gov/docs/pdfs/pi_publications/Harris/2005_Harris_Thoresen_JHS.pdf,False
Health,Health,https://doi.org/10.1093%2Fageing%2Fafp089,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/19474036,False
Health,Health,https://ncbi.nlm.nih.gov/pmc/articles/PMC3181832,False
Health,Health,https://doi.org/10.31887%2FDCNS.2006.8.4%2Fbmcewen,False
Health,Health,https://pubmed.ncbi.nlm.nih.gov/17290796,False
Health,Health,http://hse.gov.uk/skin/,False
Health,Health,https://cdc.gov/niosh/topics/skin/,False
Health,Health,https://cdc.gov/niosh/,False
Health,Health,https://osha.gov/,False
Health,Health,http://hse.gov.uk/,False
Health,Health,https://wikidata.org/wiki/Q12147#identifiers,False
Health,Health,https://who.int/about/governance/constitution,False
Health,Health,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Health&library=OLBP,False
Health,Health,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Health,False
Health,Health,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Health&library=0CHOOSE0,False
Health,Health,https://id.worldcat.org/fast/952743,False
Health,Health,https://d-nb.info/gnd/4020754-7,False
Health,Health,https://id.loc.gov/authorities/sh85059518,False
Health,Health,https://catalogue.bnf.fr/ark:/12148/cb11945860z,False
Health,Health,https://data.bnf.fr/ark:/12148/cb11945860z,False
Health,Health,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph127590&CON_LNG=ENG,False
Health,Health,https://kopkatalogs.lv/F?func=direct&local_base=lnc10&doc_number=000071248&P_CON_LNG=ENG,False
Health,Health,https://nli.org.il/en/authorities/987007553277305171,False
Health,Health,https://islamansiklopedisi.org.tr/sihhat,False
Health,Health,https://lux.collections.yale.edu/view/concept/66532904-2e6c-4cf7-9fff-070641915b2e,False
Health,Affective haptics,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.674.243,False
Health,Affective haptics,https://doi.org/10.1007%2F978-3-642-02315-6_27,False
Health,Affective haptics,https://docs.google.com/fileview?id=0B7tY4Dkw2zqMNjc3ZjNlMTEtODE0My00ZjVjLTljMzEtYmEyNjU5MDMwYWRl&hl=en&authkey=CNivkvwP,False
Health,Affective haptics,https://doi.org/10.1109%2FACII.2009.5349516,False
Health,Affective haptics,http://web.me.com/cludwig/Site/Philosophie_de_lesprit_files/james.pdf,False
Health,Affective haptics,https://doi.org/10.1093%2Fmind%2Fos-IX.34.188,False
Health,Affective haptics,https://web.archive.org/web/20220416121725/http://www-psych.stanford.edu/~lera/273/zajonc-psychreview-1989.pdf,True
Health,Affective haptics,https://doi.org/10.1037%2F0033-295X.96.3.395,False
Health,Affective haptics,https://pubmed.ncbi.nlm.nih.gov/2756066,False
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:8690629,False
Health,Affective haptics,http://www-psych.stanford.edu/~lera/273/zajonc-psychreview-1989.pdf,False
Health,Affective haptics,https://archive.org/details/isbn_9780838577011,False
Health,Affective haptics,https://doi.org/10.1007%2Fs10055-005-0014-2,False
Health,Affective haptics,https://pubmed.ncbi.nlm.nih.gov/24807416,False
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:17809554,False
Health,Affective haptics,https://doi.org/10.1109%2FROMAN.2003.1251879,False
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:380315,False
Health,Affective haptics,https://web.archive.org/web/20100923102952/http://floydmueller.com/achievements/hug_over_a_distance_paper.pdf,True
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:12632537,False
Health,Affective haptics,http://floydmueller.com/achievements/hug_over_a_distance_paper.pdf,False
Health,Affective haptics,https://doi.org/10.1007%2F978-3-642-14064-8_49,False
Health,Affective haptics,https://doi.org/10.1155%2F2010%2F209801,False
Health,Affective haptics,https://doi.org/10.1007%2F978-3-642-12604-8_9,False
Health,Affective haptics,https://doi.org/10.1109%2FMMSP.2007.4412862,False
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:17661808,False
Health,Affective haptics,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.408.3683,False
Health,Affective haptics,https://doi.org/10.4304%2Fjmm.3.3.18-25,False
Health,Affective haptics,https://doi.org/10.1109%2FWHC.2009.4810832,False
Health,Affective haptics,https://api.semanticscholar.org/CorpusID:28364374,False
Health,Affective haptics,https://web.archive.org/web/20140504081040/http://wp.pibds.com/wp-content/uploads/2014/03/Svir_Product.png,True
Health,Affective haptics,https://web.archive.org/web/20110629143618/http://computer.org/portal/web/toh%20,True
Health,Affective haptics,https://sites.google.com/site/dzmitrytsetserukou/media-press/affective-haptics%20,False
Health,Affective haptics,https://youtube.com/watch?v=Y84XbpDUVxc,False
Health,Age of onset,http://scoliosis.org/info.php,False
Health,Age of onset,https://ncbi.nlm.nih.gov/pmc/articles/PMC6117493,False
Health,Age of onset,https://doi.org/10.1111%2Fhex.12669,False
Health,Age of onset,https://search.worldcat.org/issn/1369-6513,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/29424066,False
Health,Age of onset,https://ncbi.nlm.nih.gov/pmc/articles/PMC4831034,False
Health,Age of onset,https://doi.org/10.1212%2Fwnl.0000000000002461,False
Health,Age of onset,https://search.worldcat.org/issn/0028-3878,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/26865518,False
Health,Age of onset,https://doi.org/10.1007%2Fs00415-017-8600-2,False
Health,Age of onset,https://search.worldcat.org/issn/0340-5354,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/28849405,False
Health,Age of onset,https://api.semanticscholar.org/CorpusID:37872535,False
Health,Age of onset,https://ncbi.nlm.nih.gov/pmc/articles/PMC4968341,False
Health,Age of onset,https://doi.org/10.1182%2Fblood-2015-10-676098,False
Health,Age of onset,https://search.worldcat.org/issn/0006-4971,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/26712909,False
Health,Age of onset,https://doi.org/10.1038%2Fsj.onc.1206630,False
Health,Age of onset,https://search.worldcat.org/issn/0950-9232,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/13679864,False
Health,Age of onset,https://ncbi.nlm.nih.gov/pmc/articles/PMC3240813,False
Health,Age of onset,https://doi.org/10.1097%2Fppo.0b013e318238f579,False
Health,Age of onset,https://search.worldcat.org/issn/1528-9117,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/22157293,False
Health,Age of onset,https://hal.inserm.fr/inserm-01059046/file/Fanen_IJCBC_14_HAL.pdf,False
Health,Age of onset,https://doi.org/10.1016%2Fj.biocel.2014.02.023,False
Health,Age of onset,https://search.worldcat.org/issn/1357-2725,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/24631642,False
Health,Age of onset,https://doi.org/10.1016%2Fs0092-8674(00)81023-5,False
Health,Age of onset,https://search.worldcat.org/issn/0092-8674,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/8598035,False
Health,Age of onset,https://api.semanticscholar.org/CorpusID:10751319,False
Health,Age of onset,https://doi.org/10.1001%2Fjamapsychiatry.2013.38,False
Health,Age of onset,https://search.worldcat.org/issn/2168-622X,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/23575746,False
Health,Age of onset,http://bjp.rcpsych.org/content/202/s54/s5,False
Health,Age of onset,https://doi.org/10.1192%2Fbjp.bp.112.119164,False
Health,Age of onset,https://search.worldcat.org/issn/0007-1250,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/23288502,False
Health,Age of onset,https://ncbi.nlm.nih.gov/pmc/articles/PMC3080674,False
Health,Age of onset,https://doi.org/10.1093%2Fschbul%2Fsbr030,False
Health,Age of onset,https://search.worldcat.org/issn/0586-7614,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/21505117,False
Health,Age of onset,https://doi.org/10.1093%2Fgeronj%2F46.2.b47,False
Health,Age of onset,https://search.worldcat.org/issn/0022-1422,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/1997563,False
Health,Age of onset,https://doi.org/10.2307%2F2408434,False
Health,Age of onset,https://search.worldcat.org/issn/0014-3820,False
Health,Age of onset,https://jstor.org/stable/2408434,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/28555803,False
Health,Age of onset,https://doi.org/10.1111%2Fj.1558-5646.1984.tb00369.x,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/28555795,False
Health,Age of onset,https://doi.org/10.1111%2Fj.1558-5646.1992.tb01986.x,False
Health,Age of onset,https://jstor.org/stable/2409806,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/28564973,False
Health,Age of onset,https://doi.org/10.2307%2F2389786,False
Health,Age of onset,https://search.worldcat.org/issn/0269-8463,False
Health,Age of onset,https://jstor.org/stable/2389786,False
Health,Age of onset,https://doi.org/10.1111%2Fj.1558-5646.1993.tb02105.x,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/28568728,False
Health,Age of onset,https://doi.org/10.1038%2F35012693,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/10830948,False
Health,Age of onset,https://api.semanticscholar.org/CorpusID:4402039,False
Health,Age of onset,https://doi.org/10.1046%2Fj.1365-2540.2000.00737.x,False
Health,Age of onset,https://search.worldcat.org/issn/0018-067X,False
Health,Age of onset,https://pubmed.ncbi.nlm.nih.gov/11012712,False
Health,Attachment and health,https://doi.org/10.1016%2Fs0163-8343(01)00141-4,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/11543843,False
Health,Attachment and health,https://doi.org/10.1016%2Fs0033-3182(82)73404-8,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/7079441,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.jpsychores.2009.08.006,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/20846544,False
Health,Attachment and health,https://doi.org/10.1037%2F0012-1649.28.5.759,False
Health,Attachment and health,https://doi.org/10.1111%2F1467-8624.00178,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/10953936,False
Health,Attachment and health,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.541.384,False
Health,Attachment and health,https://doi.org/10.1111%2F1467-8624.00176,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/10953934,False
Health,Attachment and health,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.472.7765,False
Health,Attachment and health,https://doi.org/10.2190%2Fag.69.2.c,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/19960862,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:12358487,False
Health,Attachment and health,https://doi.org/10.1037%2F0022-3514.61.2.226,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/1920064,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:3547883,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC5004628,False
Health,Attachment and health,https://doi.org/10.1080%2F15299732.2016.1141149,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/26836233,False
Health,Attachment and health,https://doi.org/10.1080%2F14616739900134161,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/11708228,False
Health,Attachment and health,https://doi.org/10.1521%2Fpdps.2012.40.4.549,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/23216396,False
Health,Attachment and health,https://doi.org/10.1046%2Fj.1365-2214.2000.00146.x,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/10931068,False
Health,Attachment and health,https://doi.org/10.1007%2Fs11920-008-0049-7,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/18627668,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:34039857,False
Health,Attachment and health,https://zenodo.org/record/896972,False
Health,Attachment and health,https://doi.org/10.1097%2F01.psy.0000138125.59122.23,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/15385697,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:17506824,False
Health,Attachment and health,https://doi.org/10.1037%2Fa0020061,False
Health,Attachment and health,https://search.worldcat.org/issn/1930-7810,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/20658833,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC2806947,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.pain.2009.02.013,False
Health,Attachment and health,https://search.worldcat.org/issn/1872-6623,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/19345016,False
Health,Attachment and health,https://doi.org/10.1007%2Fs10865-015-9623-8,False
Health,Attachment and health,https://search.worldcat.org/issn/1573-3521,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/25716120,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:11449816,False
Health,Attachment and health,https://doi.org/10.1155%2F2005%2F745650,False
Health,Attachment and health,https://search.worldcat.org/issn/1203-6765,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/16341306,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC2821505,False
Health,Attachment and health,https://doi.org/10.1007%2Fs10862-009-9163-z,False
Health,Attachment and health,https://search.worldcat.org/issn/0882-2689,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/20174446,False
Health,Attachment and health,https://doi.org/10.1023%2FA:1024515519160,False
Health,Attachment and health,https://search.worldcat.org/issn/0146-7239,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:18640854,False
Health,Attachment and health,https://doi.org/10.1017%2Fs0954579499001923,False
Health,Attachment and health,https://search.worldcat.org/issn/0954-5794,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/10208353,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:17956147,False
Health,Attachment and health,"http://centaur.reading.ac.uk/17513/1/Fearon_et_al.,_2010.pdf",False
Health,Attachment and health,https://doi.org/10.1111%2Fj.1467-8624.2009.01405.x,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/20438450,False
Health,Attachment and health,https://doi.org/10.1111%2Fj.1467-8624.2011.01711.x,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/22235928,False
Health,Attachment and health,https://archive.org/details/handbookattachme00cass,False
Health,Attachment and health,https://archive.org/details/handbookattachme00cass/page/n737,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC3266769,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.wpsyc.2012.01.003,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/22294997,False
Health,Attachment and health,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.327.2676,False
Health,Attachment and health,https://doi.org/10.1207%2FS15327957PSPR0504_1,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:11179189,False
Health,Attachment and health,https://zora.uzh.ch/id/eprint/5410/2/Ditzen-JPR_accepted_MS_2008V.pdf,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.jpsychores.2007.11.011,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/18440400,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.jpsychores.2005.08.013,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/16516661,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC4298031,False
Health,Attachment and health,https://doi.org/10.1111%2Fpsyp.12075,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/23808770,False
Health,Attachment and health,https://biblio.ugent.be/publication/1091912,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.biopsycho.2010.06.006,False
Health,Attachment and health,https://hdl.handle.net/1854%2FLU-1091912,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/20600574,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:16018292,False
Health,Attachment and health,https://doi.org/10.1037%2F0022-3514.90.4.613,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/16649858,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.psyneuen.2008.01.013,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/18329180,False
Health,Attachment and health,https://api.semanticscholar.org/CorpusID:17972359,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC2041804,False
Health,Attachment and health,https://doi.org/10.1016%2Fj.biopsycho.2007.06.002,False
Health,Attachment and health,https://pubmed.ncbi.nlm.nih.gov/17681662,False
Health,Attachment and health,https://ncbi.nlm.nih.gov/pmc/articles/PMC3114075,False
