citation_link,article_name,category,domain,found,archive_url,timestamp
https://books.google.com/books?id=MWDxDwAAQBAJ&pg=PT133,History,History,books.google.com,True,http://web.archive.org/web/20250831062400/https://books.google.com/books?id=MWDxDwAAQBAJ,20250831062400
https://books.google.com/books?id=pTucAQAAQBAJ&pg=PA9,History,History,books.google.com,True,http://web.archive.org/web/20250902030630/https://books.google.com/books?id=pTucAQAAQBAJ,20250902030630
https://books.google.com/books?id=FeVdNxyFiKsC&pg=PA2,History,History,books.google.com,True,http://web.archive.org/web/20250829082139/https://books.google.com/books?id=FeVdNxyFiKsC,20250829082139
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA5,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643
https://books.google.com/books?id=8-zMCwAAQBAJ&pg=PA1,History,History,books.google.com,False,,
https://books.google.com/books?id=XneTstDbcC0C&pg=PA457,History,History,books.google.com,True,http://web.archive.org/web/20250909140051/https://books.google.com/books?id=XneTstDbcC0C,20250909140051
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA300,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=4CooTRuA3kAC&pg=PA172,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA299,History,History,books.google.com,False,,
https://books.google.com/books?id=LMMtCgAAQBAJ&pg=PA17,History,History,books.google.com,False,,
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PR5,History,History,books.google.com,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA114,History,History,books.google.com,False,,
https://books.google.com/books?id=3kmHEAAAQBAJ&pg=PA57,History,History,books.google.com,False,,
https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PR11,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA21,History,History,books.google.com,False,,
https://books.google.com/books?id=oTn7DwAAQBAJ&pg=PA96,History,History,books.google.com,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA120,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643
https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PA11,History,History,books.google.com,True,http://web.archive.org/web/20250903040343/https://books.google.com/books?id=rHXrMbXUsQ8C,20250903040343
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA121,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643
https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PA38,History,History,books.google.com,True,http://web.archive.org/web/20250903040343/https://books.google.com/books?id=rHXrMbXUsQ8C,20250903040343
https://books.google.com/books?id=mW_rXrXGXa8C&pg=PA53,History,History,books.google.com,False,,
https://books.google.com/books?id=khYVsKMvQZIC&pg=PA6,History,History,books.google.com,False,,
https://books.google.com/books?id=vWBODwAAQBAJ&pg=PA4,History,History,books.google.com,True,http://web.archive.org/web/20250904040203/https://books.google.com/books?id=vWBODwAAQBAJ,20250904040203
https://books.google.com/books?id=bCDgEAAAQBAJ&pg=PA417,History,History,books.google.com,True,http://web.archive.org/web/20250908084809/https://books.google.com/books?id=bCDgEAAAQBAJ,20250908084809
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA22,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=anecAQAAQBAJ&pg=PA831,History,History,books.google.com,True,http://web.archive.org/web/20250905210022/https://books.google.com/books?id=anecAQAAQBAJ,20250905210022
https://books.google.com/books?id=8F_O12CS9L8C&pg=PA163,History,History,books.google.com,True,http://web.archive.org/web/20250829033037/https://books.google.com/books?id=8F_O12CS9L8C,20250829033037
https://books.google.com/books?id=bNnpEAAAQBAJ&pg=PA10,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA9,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA19,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA35,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA36,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA59,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA37,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA40,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA70,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939
https://books.google.com/books?id=OMZ9CAAAQBAJ&pg=PA432,History,History,books.google.com,True,http://web.archive.org/web/20250829133005/https://books.google.com/books?id=OMZ9CAAAQBAJ,20250829133005
https://books.google.com/books?id=9RRoEAAAQBAJ&pg=PT24,History,History,books.google.com,True,http://web.archive.org/web/20250906002408/https://books.google.com/books?id=9RRoEAAAQBAJ,20250906002408
https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA49,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA78,History,History,books.google.com,False,,
https://books.google.com/books?id=T-bmSSHFA9oC&pg=PA50,History,History,books.google.com,True,http://web.archive.org/web/20250906060439/https://books.google.com/books?id=T-bmSSHFA9oC,20250906060439
https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA77,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939
https://books.google.com/books?id=aHpzDwAAQBAJ&pg=PT17,History,History,books.google.com,True,http://web.archive.org/web/20250830144940/https://books.google.com/books?id=aHpzDwAAQBAJ,20250830144940
https://books.google.com/books?id=FeVdNxyFiKsC&pg=PA371,History,History,books.google.com,False,,
https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA45,History,History,books.google.com,False,,
https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA97,History,History,books.google.com,False,,
https://books.google.com/books?id=bhLbDwAAQBAJ&pg=PA375,History,History,books.google.com,True,http://web.archive.org/web/20250903054703/https://books.google.com/books?id=bhLbDwAAQBAJ,20250903054703
https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA98,History,History,books.google.com,False,,
https://books.google.com/books?id=EJeNAgAAQBAJ&pg=PA161,History,History,books.google.com,False,,
https://books.google.com/books?id=h4NSEAAAQBAJ&pg=PR15,History,History,books.google.com,True,http://web.archive.org/web/20250831015841/https://books.google.com/books?id=h4NSEAAAQBAJ,20250831015841
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA27,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA1,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035
https://books.google.com/books?id=s5X3EAAAQBAJ&pg=RA1-PA4,History,History,books.google.com,True,http://web.archive.org/web/20250829185203/https://books.google.com/books?id=s5X3EAAAQBAJ,20250829185203
https://books.google.com/books?id=s5X3EAAAQBAJ&pg=RA1-PA1,History,History,books.google.com,True,http://web.archive.org/web/20250829185203/https://books.google.com/books?id=s5X3EAAAQBAJ,20250829185203
https://books.google.com/books?id=Q_xlDwAAQBAJ&pg=PA12,History,History,books.google.com,False,,
https://books.google.com/books?id=PWnWRFEGoeUC&pg=PA22,History,History,books.google.com,True,http://web.archive.org/web/20250828024237/https://books.google.com/books?id=PWnWRFEGoeUC,20250828024237
https://books.google.com/books?id=Vl4ZfpnP7NwC&pg=PA14,History,History,books.google.com,False,,
https://books.google.com/books?id=e8yf5JcefpAC&pg=PA23,History,History,books.google.com,False,,
https://books.google.be/books?id=7CkJAAAAQAAJ&pg=PR5,History,History,books.google.be,True,http://web.archive.org/web/20250829011204/https://books.google.be/books?id=7CkJAAAAQAAJ,20250829011204
https://books.google.com/books?id=Ytx1DwAAQBAJ&pg=PA127,History,History,books.google.com,True,http://web.archive.org/web/20250828123930/https://books.google.com/books?id=Ytx1DwAAQBAJ,20250828123930
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA12,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035
https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA93,History,History,books.google.com,True,http://web.archive.org/web/20250830090318/https://books.google.com/books?id=rxtHEAAAQBAJ,20250830090318
https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA103,History,History,books.google.com,True,http://web.archive.org/web/20250830090318/https://books.google.com/books?id=rxtHEAAAQBAJ,20250830090318
https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA417,History,History,books.google.com,True,http://web.archive.org/web/20250830090318/https://books.google.com/books?id=rxtHEAAAQBAJ,20250830090318
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA15,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035
https://books.google.com/books?id=qG2tPzkN6HUC&pg=PA6,History,History,books.google.com,False,,
https://books.google.com/books?id=9_vVTWXK5kQC&pg=PR13,History,History,books.google.com,False,,
https://books.google.com/books?id=9_vVTWXK5kQC&pg=PA256,History,History,books.google.com,True,http://web.archive.org/web/20250906024902/https://books.google.com/books?id=9_vVTWXK5kQC,20250906024902
https://books.google.com/books?id=9_vVTWXK5kQC&pg=PR17,History,History,books.google.com,True,http://web.archive.org/web/20250906024902/https://books.google.com/books?id=9_vVTWXK5kQC,20250906024902
https://books.google.com/books?id=SQ67CgAAQBAJ&pg=PA13,History,History,books.google.com,True,http://web.archive.org/web/20250904070721/https://books.google.com/books?id=SQ67CgAAQBAJ,20250904070721
https://books.google.com/books?id=5FmHDAAAQBAJ&pg=PA266,History,History,books.google.com,True,http://web.archive.org/web/20250830233214/https://books.google.com/books?id=5FmHDAAAQBAJ,20250830233214
https://books.google.com/books?id=8rqpDwAAQBAJ&pg=PA94,History,History,books.google.com,True,http://web.archive.org/web/20250903193141/https://books.google.com/books?id=8rqpDwAAQBAJ,20250903193141
https://books.google.com/books?id=8rqpDwAAQBAJ&pg=PA95,History,History,books.google.com,True,http://web.archive.org/web/20250903193141/https://books.google.com/books?id=8rqpDwAAQBAJ,20250903193141
https://books.google.com/books?id=gQuWDwAAQBAJ&pg=PA20,History,History,books.google.com,True,http://web.archive.org/web/20250911190542/https://books.google.com/books?id=gQuWDwAAQBAJ,20250911190542
https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA57,History,History,books.google.com,False,,
https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA32,History,History,books.google.com,False,,
https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA59,History,History,books.google.com,True,http://web.archive.org/web/20250830024304/https://books.google.com/books?id=T6j4EAAAQBAJ,20250830024304
https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PR12,History,History,books.google.com,True,http://web.archive.org/web/20250830024304/https://books.google.com/books?id=T6j4EAAAQBAJ,20250830024304
https://books.google.com/books?id=Mb6DDAAAQBAJ&pg=PA24,History,History,books.google.com,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA16,History,History,books.google.com,False,,
https://books.google.com/books?id=MDBEDwAAQBAJ&pg=PT9,History,History,books.google.com,False,,
https://books.google.com/books?id=hKukDwAAQBAJ&pg=PT8,History,History,books.google.com,False,,
https://books.google.com/books?id=gC2J3V7_TPUC&pg=PA487,History,History,books.google.com,True,http://web.archive.org/web/20250825141105/https://books.google.com/books?id=gC2J3V7_TPUC,20250825141105
https://books.google.com/books?id=hkDX-dxMHpoC&pg=PA6,History,History,books.google.com,False,,
https://books.google.com/books?id=-WZNDwAAQBAJ&pg=PA1,History,History,books.google.com,False,,
https://books.google.com/books?id=Bv9yAwAAQBAJ&pg=PA283,History,History,books.google.com,True,http://web.archive.org/web/20250906110312/https://books.google.com/books?id=Bv9yAwAAQBAJ,20250906110312
https://books.google.com/books?id=xcwc7iAa1vkC&pg=PA4,History,History,books.google.com,True,http://web.archive.org/web/20250904155735/https://books.google.com/books?id=xcwc7iAa1vkC,20250904155735
https://books.google.com/books?id=bluaCwAAQBAJ&pg=PT29,History,History,books.google.com,False,,
https://books.google.com/books?id=SjOvU2iJ6JwC&pg=PA157,History,History,books.google.com,False,,
https://books.google.com/books?id=BnEnAgAAQBAJ&pg=PA80,History,History,books.google.com,False,,
https://books.google.com/books?id=VcgLgAedZ-IC&pg=PA7,History,History,books.google.com,True,http://web.archive.org/web/20250910175244/https://books.google.com/books?id=VcgLgAedZ-IC,20250910175244
https://books.google.com/books?id=KaOcAQAAQBAJ&pg=PA260,History,History,books.google.com,True,http://web.archive.org/web/20250830011750/https://books.google.com/books?id=KaOcAQAAQBAJ,20250830011750
https://books.google.com/books?id=We7QDwAAQBAJ&pg=PA176,History,History,books.google.com,True,http://web.archive.org/web/20250903024931/https://books.google.com/books?id=We7QDwAAQBAJ,20250903024931
https://books.google.com/books?id=r0nCEAAAQBAJ&pg=PA75,History,History,books.google.com,True,http://web.archive.org/web/20250903070213/https://books.google.com/books?id=r0nCEAAAQBAJ,20250903070213
https://books.google.com/books?id=tV41DwAAQBAJ&pg=PA224,History,History,books.google.com,True,http://web.archive.org/web/20250830113715/https://books.google.com/books?id=tV41DwAAQBAJ,20250830113715
https://books.google.com/books?id=dB24DwAAQBAJ&pg=PT54,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA20,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA23,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA26,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA28,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA40,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA35,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA39,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=GW5Gx0HSXKUC&pg=PA18,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA49,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA56,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA57,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA64,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA68,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA67,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA84,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA78,History,History,books.google.com,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA26,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA129,History,History,books.google.com,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA46,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA99,History,History,books.google.com,False,,
https://books.google.com/books?id=jMMBAwAAQBAJ&pg=PA27,History,History,books.google.com,True,http://web.archive.org/web/20250911104121/https://books.google.com/books?id=jMMBAwAAQBAJ,20250911104121
https://books.google.com/books?id=jMMBAwAAQBAJ&pg=PA60,History,History,books.google.com,True,http://web.archive.org/web/20250911104121/https://books.google.com/books?id=jMMBAwAAQBAJ,20250911104121
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA101,History,History,books.google.com,False,,
https://books.google.com/books?id=GhIMEAAAQBAJ&pg=PA1,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA5,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA176,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA174,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=cs89EAAAQBAJ&pg=PA2,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA184,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA187,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA216,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA229,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA239,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA232,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA262,History,History,books.google.com,False,,
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA251,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA6,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA60,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257
https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA3,History,History,books.google.com,False,,
https://books.google.com/books?id=5Jot-bWsBS0C&pg=PA1,History,History,books.google.com,False,,
https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA85,History,History,books.google.com,True,http://web.archive.org/web/20250829050342/https://books.google.com/books?id=PijhEAAAQBAJ,20250829050342
https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA74,History,History,books.google.com,True,http://web.archive.org/web/20250829050342/https://books.google.com/books?id=PijhEAAAQBAJ,20250829050342
https://books.google.com/books?id=kEkrDwAAQBAJ&pg=PA21,History,History,books.google.com,False,,
https://books.google.com/books?id=TFf7CwAAQBAJ&pg=PT190,History,History,books.google.com,True,http://web.archive.org/web/20250901224019/https://books.google.com/books?id=TFf7CwAAQBAJ,20250901224019
https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA155,History,History,books.google.com,False,,
https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA50,History,History,books.google.com,False,,
https://books.google.com/books?id=4NEVEQAAQBAJ&pg=PA58,History,History,books.google.com,True,http://web.archive.org/web/20250830042752/https://books.google.com/books?id=4NEVEQAAQBAJ,20250830042752
https://books.google.com/books?id=PIZuDwAAQBAJ&pg=PA56,History,History,books.google.com,True,http://web.archive.org/web/20230523042822/https://books.google.com/books?id=PIZuDwAAQBAJ,20230523042822
https://books.google.com/books?id=4RdTAAAAQBAJ&pg=PR19,History,History,books.google.com,True,http://web.archive.org/web/20250829063706/https://books.google.com/books?id=4RdTAAAAQBAJ,20250829063706
https://books.google.com/books?id=ayt-CwAAQBAJ&pg=PA173,History,History,books.google.com,True,http://web.archive.org/web/20221026213743/https://books.google.com/books?id=ayt-CwAAQBAJ,20221026213743
https://books.google.com/books?id=nCyJ26nIuRgC&pg=PR11,History,History,books.google.com,False,,
https://books.google.com/books?id=33guAgAAQBAJ&pg=PA4,History,History,books.google.com,True,http://web.archive.org/web/20250911184008/https://books.google.com/books?id=33guAgAAQBAJ,20250911184008
https://books.google.com/books?id=edxBEAAAQBAJ&pg=PA66,History,History,books.google.com,False,,
https://books.google.com/books?id=edxBEAAAQBAJ&pg=PA49,History,History,books.google.com,False,,
https://books.google.com/books?id=S6DJBAAAQBAJ&pg=PA7,History,History,books.google.com,True,http://web.archive.org/web/20250425115044/https://books.google.com/books?id=S6DJBAAAQBAJ,20250425115044
https://books.google.com/books?id=2Zk6DwAAQBAJ&pg=PA4,History,History,books.google.com,True,http://web.archive.org/web/20250828232950/https://books.google.com/books?id=2Zk6DwAAQBAJ,20250828232950
https://books.google.com/books?id=bluaCwAAQBAJ&pg=PT37,History,History,books.google.com,False,,
https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA1,History,History,books.google.com,False,,
https://books.google.com/books?id=_VXGEAAAQBAJ&pg=PA15,History,History,books.google.com,False,,
https://books.google.com/books?id=xU77CwAAQBAJ&pg=PA111,History,History,books.google.com,False,,
https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA2,History,History,books.google.com,True,http://web.archive.org/web/20250908082128/https://books.google.com/books?id=iuv_DwAAQBAJ,20250908082128
https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA4,History,History,books.google.com,False,,
https://books.google.com/books?id=AuSvIa2xNHQC&pg=PA237,History,History,books.google.com,False,,
https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA3,History,History,books.google.com,False,,
https://books.google.com/books?id=CTEeEQAAQBAJ&pg=PT226,History,History,books.google.com,True,http://web.archive.org/web/20250830045933/https://books.google.com/books?id=CTEeEQAAQBAJ,20250830045933
https://books.google.com/books?id=vdZshKnGRCMC&pg=PA1,History,History,books.google.com,False,,
https://wikidata.org/wiki/Q309#identifiers,History,History,wikidata.org,False,,
https://archive.org/details/encyclopediaofworldhistory_201912,History,History,archive.org,False,,
https://books.google.com/books?id=ZkYHEAAAQBAJ,History,History,books.google.com,False,,
https://books.google.com/books?id=5FmHDAAAQBAJ&pg=PA1,History,History,books.google.com,True,http://web.archive.org/web/20250830233214/https://books.google.com/books?id=5FmHDAAAQBAJ,20250830233214
https://doi.org/10.1057%2F9780230597426,History,History,doi.org,False,,
https://link.springer.com/article/10.1023/B:SCED.0000025563.35883.e9,History,History,link.springer.com,False,,
https://ui.adsabs.harvard.edu/abs/2004Sc&Ed..13..179A,History,History,ui.adsabs.harvard.edu,False,,
https://doi.org/10.1023%2FB:SCED.0000025563.35883.e9,History,History,doi.org,False,,
https://jstor.org/stable/j.ctv36cj83p,History,History,jstor.org,False,,
https://jstor.org/stable/26532936,History,History,jstor.org,True,http://web.archive.org/web/20250828090229/https://www.jstor.org/stable/26532936,20250828090229
https://doi.org/10.1093%2Foso%2F9780198847830.001.0001,History,History,doi.org,False,,
https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA1,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643
https://doi.org/10.1093%2Factrade%2F9780192853523.001.0001,History,History,doi.org,False,,
https://taylorfrancis.com/books/mono/10.4324/9781003351306/history-africa-molefi-kete-asante,History,History,taylorfrancis.com,True,http://web.archive.org/web/20250907130944/https://www.taylorfrancis.com/books/mono/10.4324/9781003351306/history-africa-molefi-kete-asante,20250907130944
https://doi.org/10.4324%2F9781003351306,History,History,doi.org,False,,
https://link.springer.com/book/10.1007/978-3-642-16669-3,History,History,link.springer.com,False,,
https://doi.org/10.1007%2F978-3-642-16669-3,History,History,doi.org,False,,
https://books.google.com/books?id=e8yf5JcefpAC&pg=PA1,History,History,books.google.com,True,http://web.archive.org/web/20250907143300/https://books.google.com/books?id=e8yf5JcefpAC,20250907143300
https://doi.org/10.4324%2F9780203991459,History,History,doi.org,False,,
https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA1,History,History,books.google.com,True,http://web.archive.org/web/20250904012755/https://books.google.com/books?id=1uvGAAAAQBAJ,20250904012755
https://doi.org/10.1057%2F9780230617209,History,History,doi.org,False,,
https://doi.org/10.2307%2Fj.ctv24tr8rg,History,History,doi.org,False,,
https://jstor.org/stable/j.ctv24tr8rg,History,History,jstor.org,False,,
https://doi.org/10.1093%2Foso%2F9780199493098.003.0007,History,History,doi.org,False,,
https://doi.org/10.1515%2F9783110268669,History,History,doi.org,False,,
https://books.google.com/books?id=iKgjEAAAQBAJ,History,History,books.google.com,True,http://web.archive.org/web/20250907151024/https://books.google.com/books?id=iKgjEAAAQBAJ,20250907151024
https://encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/historiography-overview,History,History,encyclopedia.com,True,http://web.archive.org/web/20250828165458/https://www.encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/historiography-overview,20250828165458
https://books.google.com/books?id=bCDgEAAAQBAJ&pg=PA418,History,History,books.google.com,True,http://web.archive.org/web/20250908084809/https://books.google.com/books?id=bCDgEAAAQBAJ,20250908084809
https://oxfordreference.com/display/10.1093/oi/authority.20110810105729649,History,History,oxfordreference.com,True,http://web.archive.org/web/20250829123459/https://www.oxfordreference.com/display/10.1093/oi/authority.20110810105729649,20250829123459
https://britannica.com/technology/history-of-technology,History,History,britannica.com,True,http://web.archive.org/web/20250810015100/https://www.britannica.com/technology/history-of-technology,20250810015100
https://books.google.com/books?id=KWqOCwAAQBAJ,History,History,books.google.com,True,http://web.archive.org/web/20250828035504/https://books.google.com/books?id=KWqOCwAAQBAJ,20250828035504
https://archive.org/details/EdwardHallettCarrWhatIsHistoryPenguinBooks1990,History,History,archive.org,False,,
https://encyclopedia.com/humanities/encyclopedias-almanacs-transcripts-and-maps/philosophy-history,History,History,encyclopedia.com,True,http://web.archive.org/web/20250827181324/https://www.encyclopedia.com/humanities/encyclopedias-almanacs-transcripts-and-maps/philosophy-history,20250827181324
https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA102,History,History,books.google.com,False,,
https://cambridge.org/core/books/cambridge-world-history/F3021D314888B26D40EF701D7F060799,History,History,cambridge.org,False,,
