citation_link,article_name,category,domain,found,archive_url,timestamp
https://doi.org/10.1016%2fj.psyneuen.2010.10.014,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/21106296,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204053612/https://pubmed.ncbi.nlm.nih.gov/21106296/,20250204053612.0
https://eprints.mdx.ac.uk/19590/2/tsst-g_accepted.pdf,Attachment and health,Health,eprints.mdx.ac.uk,False,,
https://doi.org/10.3109%2f10253890.2015.1021676,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/25758939,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204193510/https://pubmed.ncbi.nlm.nih.gov/25758939/,20250204193510.0
https://api.semanticscholar.org/corpusid:10331462,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1016%2fj.biopsycho.2010.02.015,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/20206227,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204010348/https://pubmed.ncbi.nlm.nih.gov/20206227/,20250204010348.0
https://api.semanticscholar.org/corpusid:40360843,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1080%2f10253890701706670,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/18465468,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,False,,
https://api.semanticscholar.org/corpusid:9748747,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc4709978,Attachment and health,Health,ncbi.nlm.nih.gov,False,,
https://doi.org/10.1186%2fs40359-016-0105-8,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/26754482,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204080825/https://pubmed.ncbi.nlm.nih.gov/26754482/,20250204080825.0
https://doi.org/10.1016%2fs0893-133x(99)00129-3,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/10649824,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250909234827/https://pubmed.ncbi.nlm.nih.gov/10649824/,20250909234827.0
https://ncbi.nlm.nih.gov/pmc/articles/pmc4333768,Attachment and health,Health,ncbi.nlm.nih.gov,False,,
https://doi.org/10.3389%2ffnhum.2015.00079,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/25745393,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250202222716/https://pubmed.ncbi.nlm.nih.gov/25745393/,20250202222716.0
https://doi.org/10.1002%2f(sici)1098-108x(199609)20:2%3c115::aid-eat1%3e3.0.co;2-j,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/8863063,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,False,,
https://doi.org/10.1080%2f08897077.2014.983586,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/25424652,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250719184721/https://pubmed.ncbi.nlm.nih.gov/25424652/,20250719184721.0
https://api.semanticscholar.org/corpusid:19610124,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1002%2ferv.999,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/20148392,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204054359/https://pubmed.ncbi.nlm.nih.gov/20148392/,20250204054359.0
https://doi.org/10.1080%2f14616730902814762,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/19455453,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250902131805/https://pubmed.ncbi.nlm.nih.gov/19455453/,20250902131805.0
https://api.semanticscholar.org/corpusid:29049875,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1353%2fcsd.2014.0004,Attachment and health,Health,doi.org,False,,
https://api.semanticscholar.org/corpusid:144528109,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1038%2fijo.2010.72,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/20351734,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204081042/https://pubmed.ncbi.nlm.nih.gov/20351734/,20250204081042.0
https://doi.org/10.1016%2fj.appet.2015.03.026,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/25828596,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250202061457/https://pubmed.ncbi.nlm.nih.gov/25828596/,20250202061457.0
https://api.semanticscholar.org/corpusid:16958565,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc5483991,Attachment and health,Health,ncbi.nlm.nih.gov,False,,
https://doi.org/10.1097%2fpsy.0000000000000107,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/25264975,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250206001416/https://pubmed.ncbi.nlm.nih.gov/25264975/,20250206001416.0
https://doi.org/10.1016%2fj.addbeh.2006.08.005,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/16996225,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204051913/https://pubmed.ncbi.nlm.nih.gov/16996225/,20250204051913.0
https://doi.org/10.1111%2fj.1369-1600.2011.00413.x,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/22126256,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250203040110/https://pubmed.ncbi.nlm.nih.gov/22126256/,20250203040110.0
https://api.semanticscholar.org/corpusid:20494447,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc3430035,Attachment and health,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240528191509/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3430035/,20240528191509.0
https://pubmed.ncbi.nlm.nih.gov/22973379,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250810074229/https://pubmed.ncbi.nlm.nih.gov/22973379/,20250810074229.0
https://doi.org/10.1080%2f14616730902815009,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/19455456,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240817063937/https://pubmed.ncbi.nlm.nih.gov/19455456/,20240817063937.0
https://api.semanticscholar.org/corpusid:19833675,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc4847702,Attachment and health,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240909145444/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4847702/,20240909145444.0
https://doi.org/10.1093%2fscan%2fnsw006,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/26796966,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250509194417/https://pubmed.ncbi.nlm.nih.gov/26796966/,20250509194417.0
https://ncbi.nlm.nih.gov/pmc/articles/pmc6869236,Attachment and health,Health,ncbi.nlm.nih.gov,False,,
https://doi.org/10.1002%2fhbm.22866,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/26046928,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204022439/https://pubmed.ncbi.nlm.nih.gov/26046928/,20250204022439.0
https://doi.org/10.1016%2fj.socscimed.2012.01.009,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/22398142,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204033430/https://pubmed.ncbi.nlm.nih.gov/22398142/,20250204033430.0
https://estudogeral.sib.uc.pt/bitstream/10316/47391/1/2014%20adult%20attachment%20labour%20pain.pdf,Attachment and health,Health,estudogeral.sib.uc.pt,True,http://web.archive.org/web/20231203091834/https://estudogeral.sib.uc.pt/bitstream/10316/47391/1/2014%20Adult%20Attachment%20Labour%20Pain.pdf,20231203091834.0
https://doi.org/10.1097%2fpsy.0000000000000040,Attachment and health,Health,doi.org,False,,
https://hdl.handle.net/10316%2f47391,Attachment and health,Health,hdl.handle.net,False,,
https://pubmed.ncbi.nlm.nih.gov/24608037,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240428194756/https://pubmed.ncbi.nlm.nih.gov/24608037/,20240428194756.0
https://api.semanticscholar.org/corpusid:1748655,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc3816981,Attachment and health,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240418200432/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3816981/,20240418200432.0
https://doi.org/10.1016%2fj.jpsychores.2012.02.002,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/22469278,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250624132404/https://pubmed.ncbi.nlm.nih.gov/22469278/,20250624132404.0
https://doi.org/10.1007%2fs10964-015-0409-7,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/26718543,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204062407/https://pubmed.ncbi.nlm.nih.gov/26718543/,20250204062407.0
https://api.semanticscholar.org/corpusid:25063290,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1177%2f0146167204264794,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/15257790,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,False,,
https://api.semanticscholar.org/corpusid:30814969,Attachment and health,Health,api.semanticscholar.org,False,,
https://psypost.org/2022/08/attachment-insecurities-shape-how-individuals-and-their-romantic-partners-feel-during-sex-study-suggests-63705,Attachment and health,Health,psypost.org,True,http://web.archive.org/web/20231201140440/https://www.psypost.org/2022/08/attachment-insecurities-shape-how-individuals-and-their-romantic-partners-feel-during-sex-study-suggests-63705,20231201140440.0
https://doi.org/10.1080%2f14616734.2011.562419,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/21506032,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250602044621/https://pubmed.ncbi.nlm.nih.gov/21506032/,20250602044621.0
https://api.semanticscholar.org/corpusid:25846568,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.3109%2f0886022x.2015.1010989,Attachment and health,Health,doi.org,False,,
https://hdl.handle.net/11573%2f676651,Attachment and health,Health,hdl.handle.net,False,,
https://pubmed.ncbi.nlm.nih.gov/25687387,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250422160849/https://pubmed.ncbi.nlm.nih.gov/25687387/,20250422160849.0
https://api.semanticscholar.org/corpusid:207478483,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1016%2fj.pec.2010.08.005,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/20869188,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250204032234/https://pubmed.ncbi.nlm.nih.gov/20869188/,20250204032234.0
https://doi.org/10.1007%2fs11695-013-1009-9,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/23757051,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,False,,
https://api.semanticscholar.org/corpusid:37141701,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1177%2f1359105312454910,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/22933580,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250205130952/https://pubmed.ncbi.nlm.nih.gov/22933580/,20250205130952.0
https://api.semanticscholar.org/corpusid:206710746,Attachment and health,Health,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc4718322,Attachment and health,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240417230746/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4718322/,20240417230746.0
https://pubmed.ncbi.nlm.nih.gov/24779284,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,False,,
https://doi.org/10.1037%2f0278-6133.13.4.334,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/7957012,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20220709155757/https://pubmed.ncbi.nlm.nih.gov/7957012/,20220709155757.0
https://doi.org/10.1176%2fappi.ajp.158.1.29,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/11136630,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250517133315/https://pubmed.ncbi.nlm.nih.gov/11136630/,20250517133315.0
https://doi.org/10.1017%2fs0033291711001589,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/21880165,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250203202214/https://pubmed.ncbi.nlm.nih.gov/21880165/,20250203202214.0
https://api.semanticscholar.org/corpusid:44448043,Attachment and health,Health,api.semanticscholar.org,False,,
https://doi.org/10.1161%2fcircoutcomes.108.825471,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/20031831,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240207011358/https://pubmed.ncbi.nlm.nih.gov/20031831/,20240207011358.0
https://ncbi.nlm.nih.gov/pmc/articles/pmc4575213,Attachment and health,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240831102108/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4575213/,20240831102108.0
https://ui.adsabs.harvard.edu/abs/2015ploso..1036723b,Attachment and health,Health,ui.adsabs.harvard.edu,True,http://web.archive.org/web/20241205161918/https://ui.adsabs.harvard.edu/abs/2015PLoSO..1036723B,20241205161918.0
https://doi.org/10.1371%2fjournal.pone.0136723,Attachment and health,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/26381140,Attachment and health,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250819225921/https://pubmed.ncbi.nlm.nih.gov/26381140/,20250819225921.0
http://ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/documents/genericdocument/wcms_193047.pdf,Basic needs,Health,ilo.org,True,http://web.archive.org/web/20191204003510/http://www.ilo.org/wcmsp5/groups/public/---dgreports/---dcomm/documents/genericdocument/wcms_193047.pdf,20191204003510.0
https://doi.org/10.1111%2fj.1467-7679.1976.tb00338.x,Basic needs,Health,doi.org,False,,
http://opendocs.ids.ac.uk/opendocs/handle/123456789/10859,Basic needs,Health,opendocs.ids.ac.uk,False,,
https://doi.org/10.1111%2fj.1759-5436.1978.mp9004004.x,Basic needs,Health,doi.org,False,,
https://researchgate.net/publication/304077365,Basic needs,Health,researchgate.net,False,,
https://doi.org/10.1007%2f978-94-007-6167-4_442-1,Basic needs,Health,doi.org,False,,
https://api.semanticscholar.org/corpusid:227020230,Basic needs,Health,api.semanticscholar.org,False,,
https://un.org/esa/sustdev/sdissues/poverty/poverty_decisions,Basic needs,Health,un.org,False,,
https://fraserinstitute.org/workarea/downloadasset.aspx?id=3443,Basic needs,Health,fraserinstitute.org,False,,
https://oecd.org/els/soc/41494435.pdf,Basic needs,Health,oecd.org,False,,
https://archive.org/details/povertypolicyinc00raph,Basic needs,Health,archive.org,False,,
http://cspi.org/books/poverty_canada,Basic needs,Health,cspi.org,True,http://web.archive.org/web/20131030030739/http://www.cspi.org/books/poverty_canada,20131030030739.0
http://conferenceboard.ca/hcp/details/society/child-poverty.aspx,Basic needs,Health,conferenceboard.ca,True,http://web.archive.org/web/20200518225526/https://www.conferenceboard.ca/HCP/Details/Society/child-poverty.aspx,20200518225526.0
https://pubmed.ncbi.nlm.nih.gov/19650510,Basic needs,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250819153030/https://pubmed.ncbi.nlm.nih.gov/19650510/,20250819153030.0
https://cbc.ca/news/business/canada-falling-behind-on-poverty-inequality-says-report-1.1332406,Basic needs,Health,cbc.ca,True,http://web.archive.org/web/20240803163630/https://www.cbc.ca/news/business/canada-falling-behind-on-poverty-inequality-says-report-1.1332406,20240803163630.0
https://aspe.hhs.gov/topics/poverty-economic-mobility/poverty-guidelines,Basic needs,Health,aspe.hhs.gov,False,,
https://data.census.gov/cedsci/all?q=poverty%20level&hidepreview=false&tid=acsst1y2018.s1701&t=poverty,Basic needs,Health,data.census.gov,False,,
https://fns.usda.gov/snap/history,Basic needs,Health,fns.usda.gov,True,http://web.archive.org/web/20250906014807/https://www.fns.usda.gov/snap/history,20250906014807.0
https://ncbi.nlm.nih.gov/pmc/articles/pmc6603458,Basic needs,Health,ncbi.nlm.nih.gov,False,,
https://doi.org/10.2105%2fajph.2019.305070,Basic needs,Health,doi.org,False,,
https://search.worldcat.org/issn/0090-0036,Basic needs,Health,search.worldcat.org,False,,
https://pubmed.ncbi.nlm.nih.gov/31166716,Basic needs,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250202105338/https://pubmed.ncbi.nlm.nih.gov/31166716/,20250202105338.0
https://economy.com/mark-zandi/documents/stimulus-impact-2008.pdf,Basic needs,Health,economy.com,True,http://web.archive.org/web/20250814033407/https://www.economy.com/mark-zandi/documents/Stimulus-Impact-2008.pdf,20250814033407.0
https://doi.org/10.1111%2f1468-2427.12515,Basic needs,Health,doi.org,False,,
https://hdl.handle.net/10.1111%2f1468-2427.12515,Basic needs,Health,hdl.handle.net,False,,
https://fns.usda.gov/wic/about-wic-wics-mission,Basic needs,Health,fns.usda.gov,True,http://web.archive.org/web/20240723022707/https://www.fns.usda.gov/wic/about-wic-wics-mission,20240723022707.0
https://academic.oup.com/sw/article/63/3/276/4990809,Basic needs,Health,academic.oup.com,True,http://web.archive.org/web/20240610115537/https://academic.oup.com/sw/article/63/3/276/4990809,20240610115537.0
https://doi.org/10.1093%2fsw%2fswy023,Basic needs,Health,doi.org,False,,
https://search.worldcat.org/issn/0037-8046,Basic needs,Health,search.worldcat.org,False,,
https://pubmed.ncbi.nlm.nih.gov/29722871,Basic needs,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20230217111610/https://pubmed.ncbi.nlm.nih.gov/29722871/,20230217111610.0
https://ncbi.nlm.nih.gov/pmc/articles/pmc6603488,Basic needs,Health,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20230417190156/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6603488/,20230417190156.0
https://doi.org/10.2105%2fajph.2019.305073,Basic needs,Health,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/31166715,Basic needs,Health,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250205063626/https://pubmed.ncbi.nlm.nih.gov/31166715/,20250205063626.0
https://doi.org/10.1002%2fcc.20328,Basic needs,Health,doi.org,False,,
https://api.semanticscholar.org/corpusid:150344440,Basic needs,Health,api.semanticscholar.org,False,,
https://wikidata.org/wiki/q1550467#identifiers,Basic needs,Health,wikidata.org,False,,
https://ssrn.com/abstract=1431594,Basic needs,Health,ssrn.com,False,,
https://d-nb.info/gnd/4158371-1,Basic needs,Health,d-nb.info,False,,
https://lux.collections.yale.edu/view/concept/8ccc7c98-4efd-4f76-9592-76b359362518,Basic needs,Health,lux.collections.yale.edu,False,,
https://books.google.com/books?id=ox7d7u_2rf4c&pg=pa41,History,History,books.google.com,False,,
https://books.google.com/books?id=mwdxdwaaqbaj&pg=pt133,History,History,books.google.com,True,http://web.archive.org/web/20250831062400/https://books.google.com/books?id=MWDxDwAAQBAJ,20250831062400.0
https://books.google.com/books?id=ptucaqaaqbaj&pg=pa9,History,History,books.google.com,True,http://web.archive.org/web/20250902030630/https://books.google.com/books?id=pTucAQAAQBAJ,20250902030630.0
https://books.google.com/books?id=fevdnxyfiksc&pg=pa2,History,History,books.google.com,True,http://web.archive.org/web/20250829082139/https://books.google.com/books?id=FeVdNxyFiKsC,20250829082139.0
https://books.google.com/books?id=-lssdaaaqbaj&pg=pa5,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643.0
https://books.google.com/books?id=8-zmcwaaqbaj&pg=pa1,History,History,books.google.com,False,,
https://books.google.com/books?id=xnetstdbcc0c&pg=pa457,History,History,books.google.com,True,http://web.archive.org/web/20250909140051/https://books.google.com/books?id=XneTstDbcC0C,20250909140051.0
https://books.google.com/books?id=1ln-dwaaqbaj&pg=pa300,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257.0
https://books.google.com/books?id=4cootrua3kac&pg=pa172,History,History,books.google.com,False,,
https://books.google.com/books?id=1ln-dwaaqbaj&pg=pa299,History,History,books.google.com,False,,
https://books.google.com/books?id=lmmtcgaaqbaj&pg=pa17,History,History,books.google.com,False,,
https://books.google.com/books?id=jw1bdaaaqbaj&pg=pr5,History,History,books.google.com,False,,
https://books.google.com/books?id=-lssdaaaqbaj&pg=pa114,History,History,books.google.com,False,,
https://books.google.com/books?id=3kmheaaaqbaj&pg=pa57,History,History,books.google.com,False,,
https://books.google.com/books?id=rhxrmbxusq8c&pg=pr11,History,History,books.google.com,False,,
https://books.google.com/books?id=1ln-dwaaqbaj&pg=pa21,History,History,books.google.com,False,,
https://books.google.com/books?id=otn7dwaaqbaj&pg=pa96,History,History,books.google.com,False,,
https://books.google.com/books?id=-lssdaaaqbaj&pg=pa120,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643.0
https://books.google.com/books?id=rhxrmbxusq8c&pg=pa11,History,History,books.google.com,True,http://web.archive.org/web/20250903040343/https://books.google.com/books?id=rHXrMbXUsQ8C,20250903040343.0
https://books.google.com/books?id=-lssdaaaqbaj&pg=pa121,History,History,books.google.com,True,http://web.archive.org/web/20250910212643/https://books.google.com/books?id=-lSsDAAAQBAJ,20250910212643.0
https://books.google.com/books?id=rhxrmbxusq8c&pg=pa38,History,History,books.google.com,True,http://web.archive.org/web/20250903040343/https://books.google.com/books?id=rHXrMbXUsQ8C,20250903040343.0
https://books.google.com/books?id=mw_rxrxgxa8c&pg=pa53,History,History,books.google.com,False,,
https://books.google.com/books?id=khyvskmvqzic&pg=pa6,History,History,books.google.com,False,,
https://books.google.com/books?id=vwbodwaaqbaj&pg=pa4,History,History,books.google.com,True,http://web.archive.org/web/20250904040203/https://books.google.com/books?id=vWBODwAAQBAJ,20250904040203.0
https://books.google.com/books?id=bcdgeaaaqbaj&pg=pa417,History,History,books.google.com,True,http://web.archive.org/web/20250908084809/https://books.google.com/books?id=bCDgEAAAQBAJ,20250908084809.0
https://books.google.com/books?id=1ln-dwaaqbaj&pg=pa22,History,History,books.google.com,True,http://web.archive.org/web/20250910064257/https://books.google.com/books?id=1lN-DwAAQBAJ,20250910064257.0
https://books.google.com/books?id=anecaqaaqbaj&pg=pa831,History,History,books.google.com,True,http://web.archive.org/web/20250905210022/https://books.google.com/books?id=anecAQAAQBAJ,20250905210022.0
https://books.google.com/books?id=8f_o12cs9l8c&pg=pa163,History,History,books.google.com,True,http://web.archive.org/web/20250829033037/https://books.google.com/books?id=8F_O12CS9L8C,20250829033037.0
https://books.google.com/books?id=bnnpeaaaqbaj&pg=pa10,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa9,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa19,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa35,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939.0
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa36,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939.0
https://books.google.com/books?id=-lssdaaaqbaj&pg=pa59,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa37,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa40,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939.0
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa70,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939.0
https://books.google.com/books?id=omz9caaaqbaj&pg=pa432,History,History,books.google.com,True,http://web.archive.org/web/20250829133005/https://books.google.com/books?id=OMZ9CAAAQBAJ,20250829133005.0
https://books.google.com/books?id=9rroeaaaqbaj&pg=pt24,History,History,books.google.com,True,http://web.archive.org/web/20250906002408/https://books.google.com/books?id=9RRoEAAAQBAJ,20250906002408.0
https://books.google.com/books?id=1uvgaaaaqbaj&pg=pa49,History,History,books.google.com,False,,
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa78,History,History,books.google.com,False,,
https://books.google.com/books?id=t-bmsshfa9oc&pg=pa50,History,History,books.google.com,True,http://web.archive.org/web/20250906060439/https://books.google.com/books?id=T-bmSSHFA9oC,20250906060439.0
https://books.google.com/books?id=vt_idwaaqbaj&pg=pa77,History,History,books.google.com,True,http://web.archive.org/web/20250911120939/https://books.google.com/books?id=vt_IDwAAQBAJ,20250911120939.0
https://books.google.com/books?id=ahpzdwaaqbaj&pg=pt17,History,History,books.google.com,True,http://web.archive.org/web/20250830144940/https://books.google.com/books?id=aHpzDwAAQBAJ,20250830144940.0
https://books.google.com/books?id=fevdnxyfiksc&pg=pa371,History,History,books.google.com,False,,
https://books.google.com/books?id=1uvgaaaaqbaj&pg=pa45,History,History,books.google.com,False,,
https://books.google.com/books?id=bylrrxazrakc&pg=pa97,History,History,books.google.com,False,,
https://books.google.com/books?id=bhlbdwaaqbaj&pg=pa375,History,History,books.google.com,True,http://web.archive.org/web/20250903054703/https://books.google.com/books?id=bhLbDwAAQBAJ,20250903054703.0
https://books.google.com/books?id=bylrrxazrakc&pg=pa98,History,History,books.google.com,False,,
https://books.google.com/books?id=ejenagaaqbaj&pg=pa161,History,History,books.google.com,False,,
https://books.google.com/books?id=h4nseaaaqbaj&pg=pr15,History,History,books.google.com,True,http://web.archive.org/web/20250831015841/https://books.google.com/books?id=h4NSEAAAQBAJ,20250831015841.0
https://books.google.com/books?id=jw1bdaaaqbaj&pg=pa27,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035.0
https://books.google.com/books?id=jw1bdaaaqbaj&pg=pa1,History,History,books.google.com,True,http://web.archive.org/web/20250904022035/https://books.google.com/books?id=jW1BDAAAQBAJ,20250904022035.0
https://books.google.com/books?id=s5x3eaaaqbaj&pg=ra1-pa4,History,History,books.google.com,True,http://web.archive.org/web/20250829185203/https://books.google.com/books?id=s5X3EAAAQBAJ,20250829185203.0
